fold,population,householdsize,racepctblack,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,PctIlleg,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
9,0.51,0.31,0.6,0.48,0.52,1,0.11,0.28,0.15,0.34,0.57,0.92,0.53,0.15,0.18,0.22,0.2,0.19,0.74,0.68,0.43,0.57,0.24,0.8,0.27,0.36,0.63,0.49,0.34,0.6,0.74,0.85,0.31,0.41,0.29,0.31,0.1,0.49,0.5,0.83,0.58,0.29,0.87,0.3,0.06,0.06,0.08,0.14,0.16,0.18,0.2,0.81,0.24,0.57,0.17,0.01,0.13,0.8,0.61,0.87,0.84,0.41,0.28,0.34,0.35,0.33,0.76,0.59,0.49,0.16,0,0.43,0.12,0.79,0.07,0.68,0.75,0.25,0.32,0.86,0.5,0.33,0.44,0.8
9,0.02,0.49,0.01,0.46,0.03,0.79,0.57,0.61,0.25,0.71,0.51,0.14,0.6,0.59,0.55,0.53,0.11,0.68,0.290496069,0.04,0.16,0.26,0.43,0.24,0.58,0.2,0.51,0.24,0.54,0.3,0.38,0.07,0.52,0.55,0.3,0.85,0.03,0.36,0.5,0.03,0.74,0.81,0.27,0.17,0.47,0.49,0.54,0.65,0.64,0.69,0.63,0.62,0.66,0.79,0.218994392,0.133034942,0.1,0.79,0.8,0.83,0.91,0.228805005,-0.012344968,0.053874053,0.286639797,0.400711738,0.826367998,0.582265053,-0.14083447,0.289305704,0.524297482,0.489130598,0.008700867,0.283072017,0.250235878,0.05,0.12,0.108080904,0.023458379,0.933170529,-0.258438282,0.711096026,-0.038956611,0.03
9,0.01,0.55,0.01,0.56,0.02,0.82,0.49,0.51,0.21,0.67,0.58,0.15,0.72,0.49,0.41,0.39,0.28,0.24,-0.080681207,0.06,0.17,0.25,0.39,0.24,0.52,0.36,0.5,0.25,0.52,0.14,0.31,0.07,0.56,0.59,0.15,0.92,0.02,0.25,0.5,0.238355082,0.93,0.87,0.12,-0.013818906,0.39,0.37,0.37,0.07,0.24,0.38,0.22,0.33,0.51,0.35,0.239719954,-0.02676408,0.12,0.81,0.83,0.94,0.85,0.275581443,-0.107332066,-0.05801386,0.443570618,0.08398698,0.774672592,1.13415109,-0.001717242,0.164013208,0.094355119,0.187939634,0.103285178,0.334405066,0.18876148,0.09,0.03,-0.103744268,0.122743122,0.781052544,0.374865821,0.835323395,0.201663448,0.11
9,0.05,0.32,0.55,0.7,0.07,1,0.13,0.24,0.11,0.27,0.78,0.5,0.64,0.15,0.19,0.23,0.18,0.16,0.08,0.54,0.55,0.68,0.15,0.55,0.18,0.62,0.36,0.75,0.26,0.62,0.33,0.36,0.33,0.32,0.37,0.57,0.1,0.52,0.5,0.09,0.65,0.58,0.22,0.35,0.03,0.03,0.05,0.02,0.07,0.08,0.1,0.38,0.23,0.44,0.123579812,1.58E-06,0.04,0.88,0.66,0.85,0.81,0.19,0.03,0.24,0.41,0.2,0.63,0.73,0.28,0.03,0.75,0.28,0.01,0.64,0.58,0.1,0.01,0.06,0.01,0.41,0.5,0.42,0.11,0.9
9,0.05,0.38,0.22,0.38,0.07,1,0.43,0.64,0.29,0.58,0.4,0.22,0.42,0.45,0.43,0.45,0.35,0.37,0.02,0.17,0.36,0.39,0.42,0.24,0.63,0.42,0.61,0.28,0.5,0.48,0.67,0.39,0.29,0.4,0.25,0.43,0.07,0.64,0.642362253,0.07,0.72,0.39,0.1,0.1,0.4,0.39,0.38,0.36,0.46,0.58,0.47,0.39,0.52,0.43,0.06,0.046938746,0.22,0.6,0.48,0.47,0.51,0.425030806,0.016891437,0.36210253,0.477402267,0.300613048,0.799667301,1.057433461,0.251887091,-0.095137058,0.004628122,-0.05186494,-0.056085936,0.377413811,0.418832751,0.09,0.12,0.431472715,0.130572667,1.017765227,0.61578258,0.784821547,-0.011219682,0.09
9,0.092582305,0.15,0.11,1,0.02,1,0.37,0.671457786,0.29,0.81,1,0.29,1,0.39,0.6,0.6,0.19,0.54,0.01,0.21,0.16,0.25,0.4,0.2,0.553176504,0.13,0.47,0.26,0.5,0.31,0.786710444,0.16,0.15,0.12,0.26,0.76,0.06,0.63,0.574998196,0.09,0.784969759,0.78,0.07,0.09,0.35,0.43,0.46,0.21,0.3,0.4,0.3,0.45,0.61,0.19,0.304123963,-0.279889035,0.14,0.06,0.36,0.26,0.02,1,0.02,0.84,0.18,1,0.96,0.92,0.08,0.04,0,0.08,0.05,0.64,0.15,0.06,0.062488041,0.24,0.02,0.44,0,0.71,0.99,0.17
9,0.126777039,0.53,0.02,0.47,0.02,1,0.36,0.64,0.55,0.52,0.42,0.2,0.63,0.34,0.3,0.29,0.41,0.55,0.01,0.18,0.09,0.2,0.4,0.26,0.53,0.27,0.52,0.23,0.6,0.44,0.3,0.07,0.56,0.57,0.49,0.7,0.11,0.35,0.5,0.01,0.84,0.68,0.282483258,0.316557359,0.14,0.13,0.14,0.25,0.23,0.23,0.23,0.27,0.37,0.17,-0.178208786,0.472559809,0.08,0.68,0.6,0.68,0.7,0.361585886,0.168500494,0.199285231,0.465352084,0.432927811,1.025249363,0.832403631,0.171730749,0.235352696,0.110593123,-0.082643162,-0.100340216,0.717289318,0.785396483,0.32,0.13,0.437916945,0.178884888,0.683261806,0.109570573,0.435715514,0.278497208,0.07
9,0.21,0.47,0.52,0.43,0.22,1,0.28,0.46,0.14,0.35,0.51,0.65,0.5,0.28,0.27,0.34,0.28,0.3,0.21,0.45,0.62,0.69,0.18,0.72,0.41,0.59,0.39,0.6,0.25,0.56,0.69,0.97,0.47,0.47,0.51,0.27,0.31,0.74,0.479227207,0.26,0.65,0.3,1,0.41,0.37,0.36,0.32,0.4,0.45,0.5,0.5,0.72,0.77,0.94,0.12,0.03,0.43,0.51,0.51,0.81,0.66,0.19,0.08,0.22,0.26,0.29,0.75,0.52,0.37,0.4,0,0.53,0.09,0.93,0.01,0.74,0.36,0.1,0.06,0,0,0.63,0.21,0.79
9,0.05,0.46,0.49,0.36,0.06,0.99,0.24,0.56,0.21,0.31,0.46,0.31,0.49,0.25,0.23,0.27,0.21,0.31,0.06,0.44,0.39,0.49,0.14,0.53,0.42,0.47,0.46,0.43,0.28,0.75,0.32,0.28,0.5,0.53,0.46,0.55,0.26,0.52,0.5,0.08,0.61,0.54,0.84,0.2,0.08,0.07,0.08,0.21,0.21,0.22,0.21,0.4,0.22,0.42,0.067451997,0.03,0.1,0.76,0.63,0.84,0.85,0.270032036,-0.055123939,0.209259795,0.579478165,0.440686155,0.065678346,0.704649355,0.015286098,0.282925921,0.101866652,-0.032575577,0.174168648,0.491698172,0.344012442,0.05,0.01,0.59133925,-0.003840561,0.75717079,0.527790181,0.308998419,0.277407975,0.28
9,0.01,0.64,0.01,0.43,0.02,1,1,0.72,0.4,0.88,0.43,0.05,0.55,0.98,0.96,0.94,0.63,0.59,-0.000345646,0.03,0.15,0.15,0.75,0.07,0.55,0.42,0.51,0.14,0.83,0.06,0.33,0.03,0.66,0.63,0.53,0.95,0.02,0.08,0.5,0.01,0.88,0.95,0.2,0.448877112,0.84,0.92,0.96,0.92,0.98,1,1,0.5,0.63,0.49,0.051001834,0.16462102,0.25,0.55,0.81,0.75,0.71,0.294146889,-0.274021459,0.282446098,0.278889852,0.1379887,0.738868853,0.510596647,0.099771936,-0.06825254,0.063501741,0.202126275,-0.018009705,0.48499322,0.379616343,0.2,0.37,0.305051785,0.196922857,0.805140498,0.462797388,0.341913399,0.23174591,0.02
9,0.11,0.4,0.03,0.31,0.13,1,0.48,0.72,0.39,0.59,0.35,0.19,0.36,0.48,0.44,0.43,0.4,0.38,0.05,0.16,0.22,0.28,0.46,0.37,0.69,0.74,0.28,0.33,0.53,0.47,0.45,0.15,0.42,0.5,0.34,0.52,0.07,0.56,0.52196469,0.12,0.72,0.48,0.06,0.17,0.36,0.34,0.31,0.52,0.55,0.62,0.56,0.47,0.58,0.65,0.02,0.37110001,0.2,0.33,0.47,0.51,0.23,0.21,0.03,0.14,0.25,0.18,0.94,0.97,0.02,0.03,0,0.03,0.03,0.36,0.41,0.21,0.06,0.02,0.03,0.69,1,0.52,0.16,0.03
9,0.02,0.49,0.38,0.14,-0.119380673,1.09823814,0.22,0.79,0.28,0.34,0.17,0.25,0.82,0.19,0.2,0.2,0.26,0.3,0.02,0.34,0.19,0.28,0.2,0.66,0.55,0.1,0.37,0.31,0.33,0.45,0.26,0.13,0.54,0.59,0.5,0.43,0.19,0.52,0.5,0.06,0.44,0.42,0.04,0.14,0.14,0.12,0.09,0.21,0.2,0.22,0.22,0.38,0.51,0.1,0.034377063,0.231913305,0.21,0.24,0.24,0.21,1.072683997,0.26323299,-0.246287614,0.329696681,0.710783846,0.144446745,0.795422753,0.440752243,0.621601549,-0.306890546,0.197997272,0.506920881,-0.048721051,0.502465468,0.562465846,0.16,0.01,-0.245166331,-0.127199795,0.632834913,0.310024784,0.575661089,0.367478548,0.15
9,0.05,0.45,0.02,0.3,0.06,1,0.23,0.61,0.3,0.56,0.38,0.39,0.33,0.33,0.3,0.29,0.17,0.33,0.06,0.51,0.28,0.29,0.56,0.39,0.51,0.21,0.67,0.21,0.5,0.39,1,0.36,0.28,0.38,0.28,0.26,0.08,0.64,0.398266053,0.04,0.81,0.25,0.27,0.14,0.26,0.26,0.27,0.35,0.38,0.48,0.37,0.71,0.49,0.37,0.05,0.180596552,0.12,0.5,0.27,0.35,0.28,0.27,0.02,0.2,0.29,0.22,0.93,1,0,0,0,0,0.01,0.64,0.39,0.31,0.19,0.01,0.01,0.8,0,0.23,0.22,0.07
9,0.01,0.54,0.02,0.51,0.03,0.97,0.45,0.54,0.03,0.67,0.63,0.19,0.78,0.47,0.38,0.38,0.46,0.25,0.01,0.1,0.17,0.27,0.41,0.16,0.56,0.38,0.69,0.3,0.48,0.38,0.36,0.07,0.4,0.46,0.25,0.72,0.05,0.46,0.5,0.02,0.79,0.67,0.09,0.13,0.33,0.32,0.31,0.38,0.42,0.48,0.43,0.26,0.36,0.54,-9.06E-06,-0.073918845,0.15,0.73,0.61,0.45,0.56,0.159366156,0.033085954,0.094776013,0.401871222,0.231947154,0.756492397,0.99385882,0.003861247,0.382521106,0.344453257,-0.248793306,0.18664684,0.288812894,0.578944427,0.08,0.05,0.197966971,0.362199047,0.497822246,0.215287096,0.607217866,0.208287168,0.08
9,0.03,0.46,0.53,0.48,-0.120198896,0.976568716,0.18,0.41,0.38,0.34,0.55,0.37,0.42,0.21,0.25,0.34,0.17,0.33,0.06,0.55,0.47,0.54,0.29,0.39,0.37,0.48,0.56,0.54,0.38,0.58,0.33,0.27,0.46,0.45,0.5,0.5,0.31,0.52,0.5,0.07,0.58,0.52,0.32,0.34,0.05,0.06,0.08,0.16,0.19,0.2,0.2,0.41,0.28,0.49,0.02,0.151728344,0.15,0.84,0.52,0.7,0.86,0.451653342,0.104745451,0.18619972,0.626044875,0.210862615,0.404730629,0.811621013,0.217136723,0.225004263,0.358986858,0.216514111,0.142271106,0.471850253,0.379412908,0.11,0.02,0.106453423,0.147643552,0.763629561,0.987238657,0.40690772,0.076851527,0.33
9,0.01,0.27,0.321021142,0.83,0.02,1,0.23,0.29,0.16,0.61,0.77,0.22,0.58,0.29,0.35,0.33,0.01,0.38,0.01,0.23,0.28,0.34,0.37,0.21,0.34,0.33,0.62,0.32,0.49,0.37,0.38,0.06,0.27,0.4,0.16,0.53,0.03,0.39,0.5,0.02,0.82,0.46,0.07,0.14,0.12,0.13,0.15,0.18,0.21,0.25,0.22,0.41,0.28,0.6,-0.054793947,0.31719157,0.07,0.9,0.81,0.88,0.84,0.176622305,0.013431789,-0.042998561,0.183965387,0.393321593,0.855432925,0.584463346,0.380044143,0.068599253,0.000470832,0.038212057,0.087889331,0.655918146,0.330809364,0.57,0.1,-0.043090149,-0.014206932,0.350709269,1.031011532,0.491847238,0.102462673,0.05
9,0.01,0.29,0.31,0.26,0.03,1,0.33,0.77,0.18,0.37,0.29,0.27,0.25,0.34,0.33,0.31,0.41,0.59,0.01,0.2,0.19,0.36,0.25,0.38,0.73,0.32,0.36,0.39,0.35,0.66,0.55,0.43,0.32,0.51,0.24,0.37,0.14,0.8,0.401833769,0.03,0.73,0.31,0.14,0.08,0.18,0.16,0.14,0.5,0.43,0.43,0.42,0.41,0.56,0.89,-0.135386521,-0.070430189,0.13,0.5,0.43,0.61,0.55,0.361991317,0.413650301,0.085471935,0.602466425,0.375335999,0.255520302,0.500242568,0.231770272,0.084824712,-0.325055101,-0.123200563,0.24364594,0.710400684,0.338241276,0.4,0.73,-0.115338588,-0.025369592,0.640422599,0.427240906,0.354562109,-0.092945945,0.25
9,0.04,0.53,0.36,0.57,0.05,1,0.52,0.59,0.08,0.67,0.63,0.13,0.78,0.54,0.44,0.46,0.36,0.36,0.01,0.07,0.27,0.35,0.41,0.19,0.52,0.3,0.58,0.28,0.51,0.33,0.56,0.17,0.42,0.49,0.18,0.78,0.06,0.36,0.5,0.02,0.89,0.71,0.18,0.04,0.32,0.33,0.33,0.54,0.51,0.55,0.48,0.33,0.46,0.47,0.321019436,0.301378,0.17,0.67,0.75,0.72,0.82,0.395171061,0.220630436,-0.124739477,0.468781471,0.450018278,0.717274315,0.610544272,0.512005047,-0.052065762,0.048935414,0.336147999,0.199548491,0.401858634,0.208285512,0.19,0.13,0.088515284,0.097270753,0.843342154,0.54641063,0.558095209,0.308144115,0.09
9,0.01,0.56,0.2,0.25,0.200505793,1.18608496,0.34,0.72,0.54,0.36,0.31,0.22,0.35,0.35,0.27,0.3,0.22,0.3,0.01,0.25,0.25,0.33,0.22,0.3,0.58,0.53,0.33,0.42,0.33,0.54,0.26,0.17,0.58,0.59,0.55,0.57,0.31,0.41,0.5,0.04,0.53,0.57,0.59,0.34,0.09,0.08,0.07,0.2,0.21,0.25,0.22,0.26,0.23,0.49,0.096651356,-0.382530839,0.07,0.77,0.52,0.77,0.87,0.374335315,0.141345464,0.382627911,0.182165657,0.605128882,0.845798695,0.948221396,0.425015958,-0.020072887,0.292912908,0.558689159,-0.142932819,0.519820791,0.224020411,0.15,0.096079322,0.385860825,0.053929521,0.882103463,0.242490913,0.275327807,-0.067393968,0.23
9,0.01,0.66,0.01,0.35,0.01,0.61,0.5,0.66,0.23,0.61,0.43,0.05,0.42,0.48,0.34,0.33,0.34,0.3,0.042481019,0.07,0.23,0.3,0.32,0.34,0.59,0.34,0.5,0.31,0.44,0.28,0.47,0.06,0.52,0.56,0.3,0.82,0.06,0.49,0.5,0.01,0.81,0.77,0.06,0.53,0.31,0.29,0.26,0.44,0.44,0.53,0.47,0.45,0.66,0.57,0.397003574,0.162470193,0.11,0.56,0.55,0.66,0.53,0.112942585,0.008296199,0.170977104,-0.067956563,0.061020126,0.522277895,0.715722874,0.440947165,0.254095364,0.165685655,0.249976255,0.162063069,0.632696381,0.532917572,0.03,0.01,-0.107115631,0.087076032,0.620189768,0.280752788,0.360206779,0.247354608,0.06
9,0.15777838,0.49,0.557491144,0.52,0.02,1,0.29,0.49,0.13,0.38,0.66,0.42,0.69,0.32,0.24,0.23,0.11,0.41,0.01,0.23,0.44,0.64,0.08,0.36,0.45,0.54,0.28,0.62,0.2,0.6,0.5,0.3,0.54,0.55,0.47,0.71,0.1,0.41,0.5,0.02,0.74,0.69,1,0.42,0.11,0.11,0.12,0.32,0.32,0.32,0.33,0.72,0.4,0.71,0.02,0.338271109,0.05,0.78,0.81,0.91,0.9,0.34324937,0.022577335,0.339067,0.222661151,0.209489982,0.58986439,0.743959683,0.269370799,0.333570988,0.40480211,0.246707107,-0.032572565,0.844639857,0.019296006,0.48,0.18,0.245437846,-0.066759774,0.678787042,0.336552663,0.696026506,0.411426473,0.07
9,0.071205754,0.13,0.11,0.68,0.02,1,0.3,0.5,0.1,0.57,0.6,0.12,0.76,0.35,0.38,0.38,0.28,0.4,0.01,0.15,0.17,0.23,0.27,0.1,0.6,0.33,0.46,0.34,0.41,0.72,0.36,0.13,0.15,0.26,0.13,0.4,0.04,0.75,0.504010138,0.02,0.78,0.35,0.560104563,0.06,0.15,0.12,0.1,0.35,0.31,0.32,0.31,0.28,0.06,0.21,0.015849215,0.246832673,0.04,0.77,0.44,0.69,0.78,0.179841196,0.260842115,0.078898106,0.242704279,0.489841658,0.66242613,1.025716176,0.326706842,0.154490392,0.212502722,0.43797039,0.102548886,0.342133144,0.123400928,0.23,0.09,0.0104544,0.247582707,0.492235768,0.264035149,0.116611977,0.280099964,0.08
9,0.08,0.5,0.12,0.56,0.000211682,0.890719949,0.16,0.2,0.17,0.3,0.66,0.63,0.68,0.17,0.2,0.2,0.22,0.28,0.07,0.4,0.21,0.41,0.16,0.45,0.32,0.08,0.33,0.32,0.29,0.53,0.48,0.16,0.4,0.28,0.61,0.48,0.28,0.8,0.650110919,0.47,0.31996003,0.56,0.47,1,0.13,0.13,0.14,0.31,0.3,0.31,0.28,0.48,0.68,0.46,0.222852768,0.01,0.14,0.35,0.22,0.06,0.26,0.370514579,-0.243686382,0.431038698,0.22917011,0.367069584,0.435507101,0.528051627,-0.105541786,0.112852615,0.111543515,0.107061578,-0.016014527,0.5407596,0.478962531,0.183360463,0.02,0.18381841,0.017505766,0.677185219,1.149074249,0.620448905,0.23969237,0.42
9,0.01,0.63,0.05,0.34,0.03,1,0.81,0.77,0.63,0.93,0.38,0.08,0.39,0.76,0.76,0.75,0.53,0.57,0.057072095,0.04,0.12,0.1,0.8,0.12,0.62,0.4,0.63,0.17,0.82,0.08,0.31,0.03,0.62,0.6,0.45,0.94,0.01,0.12,0.5,0.01,0.89,0.93,0.1,0.26,0.33,0.36,0.41,0.36,0.47,0.64,0.43,0.45,0.39,0.36,0.181539606,0.297860098,0.09,0.68,0.6,0.42,0.64,0.350738802,0.068618621,0.323092136,0.009295078,0.203873974,0.718766276,0.367736946,0.238358681,0.118083738,0.042543708,0.253287727,0.151264181,0.395017021,-0.082428496,0.03,0.06,0.621163387,0.000403475,0.901600403,0.075414436,0.366796748,0.390188806,0.367316464
9,0.02,0.55,0.01,0.2,0.03,0.99,0.39,0.75,0.74,0.52,0.28,0.08,0.35,0.37,0.28,0.28,0.14,0.44,0.01,0.17,0.19,0.25,0.3,0.28,0.72,0.37,0.32,0.38,0.36,0.4,0.22,0.07,0.58,0.58,0.52,0.7,0.12,0.24,0.5,0.02,0.78,0.7,0.1,0.02,0.11,0.09,0.09,0.2,0.25,0.32,0.32,0.37,0.34,0.22,0.06,0.067861232,0.05,0.65,0.48,0.48,0.79,0.4504715,-0.131562442,0.302836182,-0.06121319,0.261050794,0.699915953,0.672072123,0.414101519,0.487331301,0.073163101,0.148276129,0.152312519,0.450277633,0.101886551,0.07,0.02,0.259673857,0.319231851,0.760085086,-0.026252158,0.714892489,0.133930228,0.05
9,0.02,0.39,0.01,0.49,0.03,1,0.34,0.55,0.1,0.69,0.55,0.19,0.67,0.34,0.29,0.28,0.23,0.34,0.01,0.12,0.26,0.35,0.22,0.26,0.54,0.71,0.37,0.52,0.28,0.45,0.38,0.12,0.41,0.53,0.26,0.59,0.08,0.48,0.5,0.01,0.93,0.53,0.04,0.35,0.15,0.12,0.11,0.29,0.31,0.34,0.3,0.29,0.29,0.51,0.278868541,-0.104547868,0.09,0.87,0.72,0.9,0.87,0.325360984,-0.061126504,0.053723169,0.509660421,0.343957162,0.788725345,0.861564519,0.629784227,-0.096561883,-0.249459895,0.107904559,-0.075910234,0.905918578,0.172728202,0.37,0.16,-0.005091817,-0.052301784,0.673216648,0.129159685,0.755560963,0.296321885,0.05
9,0.04,0.49,0.04,0.1,0.06,1,0.86,0.89,0.23,0.67,0.1,0.06,0.23,0.81,0.69,0.69,0.67,0.75,-0.014822729,0.03,0.03,0.05,0.7,0.11,0.87,0.31,0.28,0.1,0.69,0.44,0.37,0.08,0.54,0.64,0.31,0.7,0.07,0.33,0.5,0.03,0.81,0.64,0.01,0.07,0.86,0.87,0.85,0.95,0.9,1,0.88,0.44,0.89,0.28,0.001869212,0.056404733,0.3,0.48,0.32,0.24,0.5,0.499707272,-0.146627703,0.090478337,0.599991069,0.148958946,0.887648692,0.888887178,0.243415936,0.382464489,0.312989075,0.49325472,0.079788492,0.48094714,0.203190475,0.26,0.11,0.288237673,0.073412956,0.746467602,0.175503464,0.785611944,-0.132928325,0.03
9,0.03,0.48,0.12,0.18,0.03,0.86,0.7,0.86,0.45,0.67,0.2,0.05,0.26,0.67,0.58,0.58,0.53,0.61,0.01,0.06,0.14,0.15,0.65,0.17,0.81,0.39,0.43,0.18,0.69,0.3,0.35,0.1,0.54,0.59,0.34,0.75,0.07,0.38,0.5,0.03,0.79,0.71,0.11,0.1,0.49,0.47,0.48,0.76,0.73,0.86,0.81,0.37,0.64,0.54,-0.234471269,0.041339003,0.34,0.48,0.49,0.5,0.49,-0.074904639,0.037917763,0.230583441,0.242086728,0.520670623,0.507754854,0.436955431,0.107794917,0.098075464,0.092308481,0.259871244,0.164817857,0.631347048,0.540365959,0.05,0.36,0.146086566,-0.214256012,0.689532506,0.454272936,0.831717025,0.016146303,0.06
9,0.04,0.29,0.64,0.39,0.05,1,0.39,0.64,0.25,0.46,0.38,0.32,0.58,0.4,0.45,0.61,0.22,0.39,0.04,0.31,0.23,0.33,0.53,0.32,0.66,0.09,0.54,0.17,0.61,0.74,0.6,0.79,0.31,0.31,0.35,0.33,0.14,0.55,0.581892585,0.06,0.69,0.35,1,0.13,0.3,0.34,0.38,0.41,0.5,0.6,0.51,0.53,0.44,0.44,0.01,-0.10734987,0.1,0.56,0.46,0.64,0.53,0.460743298,-0.025049963,0.489690355,0.203394397,0.052376904,0.945169544,0.603454945,0.008228826,0.203860148,0.096185633,0.17876857,0.07713491,0.406425708,0.455362678,0.44,0.28,0.509792058,-0.126500376,0.723554723,0.141785187,0.667819476,0.091760427,0.59
9,0.01,0.68,0.97,0.41,0.140531808,1.103528896,0.05,0.27,0.55,0.24,0.51,0.86,0.43,0.04,0.07,0.18,0.1,0.22,0.05,1,0.59,0.57,0.35,1,0.17,0.22,0.81,0.38,0.38,0.38,0.84,1,0.49,0.46,0.53,0.41,0.26,0.48,0.5,0.04,0.48,0.43,0.45,0.3,0.06,0.07,0.08,0.03,0.11,0.11,0.14,1,0.51,0.79,0.13050225,-0.09159151,0.02,0.87,0.49,0.6,0.8,-0.062677686,0.250678041,0.469505883,0.456390715,0.218876221,0.886242486,0.780990389,0.35111883,0.393106138,-0.065550946,0.226462599,0.00797027,0.530168588,0.100960739,0.14,0.226457175,0.345193397,0.085345863,0.836285435,0.587083523,0.50583275,0.061879054,0.33
9,0.05,0.34,0.05,0.68,0.05,0.83,0.36,0.38,0.27,0.45,0.64,0.26,0.71,0.39,0.42,0.41,0.34,0.31,0.02,0.17,0.09,0.17,0.45,0.46,0.4,0.19,0.37,0.25,0.45,0.45,0.38,0.15,0.34,0.35,0.33,0.67,0.07,0.39,0.5,0.36,0.182617721,0.66,0.07,0.17,0.4,0.4,0.45,0.48,0.55,0.62,0.59,0.81,0.76,0.57,0.16,0.01,0.16,0.69,0.55,0.65,0.7,0.414566194,0.215956345,0.307165508,0.544793207,0.168526045,0.895773337,0.897654677,0.32814423,0.307262258,0.121928111,0.344355501,-0.009849724,0.753447042,0.437840973,0.06,0.07,0.253149125,0.220672106,0.565167344,0.817907976,0.233703339,0.242127479,0.75
9,0.01,0.35,0.25,0.58,0.171570109,0.843514208,0.16,0.35,0.39,0.38,0.63,0.5,0.57,0.21,0.23,0.23,0.19,0.31,0.03,0.49,0.64,0.57,0.23,0.61,0.28,0.28,0.62,0.45,0.37,0.58,0.27,0.25,0.34,0.36,0.34,0.59,0.08,0.54,0.5,0.03,0.65,0.58,0.16,0.66,0.05,0.05,0.07,0.07,0.1,0.09,0.1,0.49,0.15,0.18,0.152310363,0.158025347,0.02,0.81,0.6,0.79,0.8,0.442791865,0.046037212,-0.004097689,0.35783817,0.318329272,0.316102437,0.798039548,0.311967814,0.12875371,0.604674126,0.253599086,0.204199591,0.80402357,0.137454484,0.1,0.01,-0.038143676,-0.003511245,0.75398522,0.087219612,0.073264089,0.325252693,0.43
9,0.189967296,0.57,0.5,0.47,0.203449727,1.055039117,0.09,0.37,0.49,0.36,0.57,0.48,0.52,0.17,0.13,0.17,0.14,0.25,0.02,0.75,0.44,0.48,0.48,0.34,0.32,0.19,1,0.34,0.52,0.27,0.8,0.48,0.29,0.32,0.29,0.45,0.12,0.54,0.5,0.01,0.69,0.44,0.13,0.36,0.07,0.07,0.08,0.05,0.1,0.11,0.1,0.58,0.31,0.37,0.01,-0.051943808,0.05,0.74,0.36,0.34,0.62,0.590970537,-0.0943204,0.276902104,0.168352283,0.04984373,0.534817434,0.456458699,0.260214816,0.004352498,0.212163241,0.381812278,0.136305994,0.299400662,0.382627712,0.12,0.03,0.276674893,-0.006085041,0.317144419,0.726583558,0.771523261,0.045553671,0.02
9,0.021267266,0.55,0.24,0.24,0.02,1,0.48,0.7,0.66,0.54,0.3,0.13,0.4,0.48,0.36,0.37,0.16,0.36,0.01,0.18,0.16,0.23,0.55,0.17,0.64,0.16,0.53,0.18,0.63,0.28,0.29,0.15,0.59,0.62,0.42,0.8,0.1,0.27,0.5,0.01,0.89,0.77,0.17,0.1,0.16,0.15,0.14,0.13,0.16,0.28,0.29,0.52,0.18,0.43,-0.042376641,0.238994087,0.03,0.7,0.57,0.53,0.69,0.029590905,0.090199531,0.239580603,0.222645467,0.11540097,0.572472149,0.573153417,0.093142761,0.0014491,-0.188321383,-0.015016264,0.194656996,0.583531218,0.541394373,0.08,0.375866,0.130607444,0.077225938,0.464834766,0.018426209,0.831809813,0.039373852,0.09
9,-0.038917588,0.53,0.01,0.49,0.02,1,0.81,0.49,0.21,0.87,0.52,0.1,0.48,0.82,0.86,0.85,0.12,0.29,0.070544257,0.05,0.08,0.13,0.66,0.11,0.5,0.26,0.68,0.12,0.8,0.05,0.34,0.02,0.59,0.63,0.07,0.95,0.03,0.11,1,-0.004023466,0.95,0.89,0.215424131,0.07,0.57,0.58,0.57,0.28,0.35,0.39,0.29,0.56,0.32,0.24,-0.210710147,0.542772197,0.26,0.82,0.93,0.71,0.89,0.081470186,0.090455981,-0.147409509,0.303946244,0.245931877,0.49651569,1.009546587,0.333460421,0.17651883,0.46579216,-0.435218026,0.152884914,0.526150519,0.075458319,0.13,0.3,0.320569992,0.157973757,0.840153575,0.62157483,0.519688951,0.312675166,0.03
