,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop
1093,6,0.01,0.47,1.0,0.02,0.11,0.19,0.38,0.54,0.32,0.43,0.03,1.0,0.3,0.6,0.07,0.21,0.48,0.4,0.44,0.3,0.25,0.28,0.32,0.23,0.22,0.32,0.02,0.31,0.39,0.59,0.18,0.56,0.53,0.09,0.26,0.33,0.23,0.72,0.67,0.68,0.73,0.6,0.19,0.18,0.24,0.1,0.67,0.65,0.04,1.0,0.01,0.32,0.36,0.46,0.49,0.14,0.14,0.16,0.16,0.74,0.17,0.59,0.47,0.49,0.55,0.43,0.47,0.3,0.64,0.0,0.04,0.46,0.45,0.73,0.68,0.4,0.49,0.7,0.16,0.14,0.13,0.45,0.49,0.53,0.54,0.59,0.6,1.0,0.0,0.0,0.19,0.59,0.55,0.73,0.68,0.01,0.23,0.8,0.0,0.71
1094,6,0.02,0.36,0.04,0.97,0.01,0.01,0.37,0.43,0.3,0.53,0.03,1.0,0.23,0.41,0.14,0.39,0.62,0.37,0.62,0.26,0.23,0.22,0.38,0.53,0.11,0.31,0.02,0.33,0.29,0.49,0.16,0.44,0.35,0.7,0.35,0.69,0.28,0.55,0.36,0.54,0.57,0.44,0.61,0.63,0.66,0.61,0.29,0.29,0.01,0.17,0.0,0.09,0.07,0.06,0.05,0.01,0.01,0.01,0.01,0.91,0.04,0.16,0.15,0.38,0.47,0.24,0.64,0.06,0.46,0.5,0.02,0.82,0.58,0.18,0.53,0.35,0.24,0.18,0.07,0.06,0.06,0.18,0.2,0.2,0.17,0.38,0.07,0.22,0.0,0.0,0.06,0.78,0.73,0.91,0.89,0.02,0.21,0.02,0.0,0.18
1095,6,0.01,0.29,0.72,0.43,0.01,0.0,0.33,0.37,0.22,0.67,0.0,0.0,0.18,0.38,0.17,0.39,0.69,0.41,0.5,0.23,0.29,0.4,0.21,0.86,0.23,0.16,0.02,0.41,0.64,0.65,0.24,0.34,0.4,1.0,0.26,0.92,0.34,0.59,0.39,0.64,0.65,0.37,0.32,0.31,0.14,0.37,0.72,0.75,0.03,0.63,0.0,0.1,0.07,0.54,0.54,0.01,0.0,0.03,0.02,0.96,0.03,0.2,0.17,0.32,0.34,0.31,0.53,0.11,0.51,0.5,0.02,0.75,0.52,0.42,0.6,0.42,0.39,0.3,0.08,0.08,0.12,0.13,0.16,0.16,0.16,0.34,0.3,0.43,0.01,0.01,0.02,0.78,0.7,0.71,0.79,0.03,0.12,0.0,0.0,0.28
1096,6,0.0,0.42,0.01,0.97,0.03,0.01,0.36,0.41,0.23,0.53,0.0,0.0,0.26,0.42,0.38,0.42,0.56,0.48,0.68,0.29,0.25,0.24,0.16,0.07,0.88,0.36,0.01,0.3,0.3,0.43,0.18,0.74,0.38,0.79,0.41,0.65,0.24,0.49,0.36,0.5,0.52,0.49,0.62,0.66,0.69,0.6,0.34,0.37,0.0,0.17,0.0,0.11,0.11,0.14,0.12,0.03,0.03,0.03,0.02,0.92,0.05,0.23,0.21,0.45,0.49,0.34,0.68,0.08,0.47,0.5,0.02,0.61,0.64,0.13,0.77,0.0,0.23,0.44,0.22,0.21,0.2,0.2,0.31,0.33,0.3,0.56,0.54,0.36,0.0,0.0,0.11,0.83,0.63,0.72,0.83,0.09,0.03,0.02,0.0,0.44
1097,6,0.0,0.36,0.02,0.92,0.21,0.03,0.35,0.41,0.25,0.4,0.02,1.0,0.42,0.63,0.2,0.62,0.47,0.1,0.52,0.48,0.43,0.42,0.5,0.26,0.31,0.6,0.0,0.08,0.08,0.15,0.43,0.15,0.67,0.41,0.39,0.27,0.54,0.53,0.34,0.6,0.59,0.4,0.71,0.77,0.93,0.6,0.28,0.56,0.0,0.08,0.01,0.12,0.14,0.19,0.25,0.05,0.05,0.07,0.08,0.9,0.03,0.17,0.16,0.39,0.48,0.24,0.64,0.09,0.53,0.5,0.01,0.84,0.59,0.07,0.15,0.81,0.06,0.0,0.39,0.39,0.39,0.46,0.47,0.54,0.47,0.4,0.49,0.11,0.0,0.0,0.19,0.49,0.39,0.52,0.62,0.01,0.19,0.38,0.0,0.09
1098,6,0.0,0.24,0.11,0.9,0.03,0.03,0.35,0.62,0.4,0.31,0.0,0.0,0.23,0.71,0.3,0.31,0.31,0.09,0.16,0.28,0.3,0.3,0.3,0.07,0.05,0.31,0.01,0.21,0.4,0.44,0.26,0.36,0.72,0.62,0.16,0.57,0.29,0.72,0.36,0.75,0.77,0.28,0.46,0.53,0.64,0.43,0.88,0.95,0.0,0.19,0.0,0.49,0.61,0.5,0.74,0.05,0.06,0.04,0.06,0.96,0.05,0.03,0.04,0.25,0.37,0.24,0.31,0.08,0.73,0.0,0.01,0.76,0.28,0.1,0.25,0.79,0.38,0.37,0.15,0.16,0.17,0.22,0.22,0.22,0.22,0.27,0.42,0.42,0.0,0.0,0.04,0.61,0.25,0.38,0.4,0.02,0.13,0.0,0.0,0.19
1099,6,1.0,0.55,0.14,0.58,0.07,1.0,0.5,0.57,0.38,0.32,1.0,1.0,0.2,0.58,0.27,0.34,0.39,0.46,0.49,0.19,0.2,0.23,0.23,0.17,0.25,0.25,1.0,0.6,0.59,0.54,0.28,0.59,0.43,0.18,0.47,0.35,0.38,0.61,0.46,0.7,0.69,0.69,0.5,0.47,0.55,0.48,0.42,0.38,0.59,0.28,0.59,0.21,0.28,0.35,0.42,0.14,0.16,0.18,0.2,0.17,0.46,0.54,0.48,0.57,0.65,0.49,0.46,0.48,0.6,0.0,1.0,0.56,0.43,0.53,0.47,0.63,0.48,0.4,0.07,0.07,0.09,0.2,0.23,0.26,0.22,0.43,0.43,0.36,0.41,0.1,0.27,0.71,0.54,0.75,0.74,0.97,0.23,0.28,0.2,0.28
1100,6,0.02,0.45,0.01,0.98,0.05,0.01,0.3,0.41,0.25,0.51,0.04,1.0,0.53,0.59,0.21,0.64,0.54,0.25,0.5,0.56,0.48,0.46,0.38,1.0,0.62,0.81,0.01,0.1,0.14,0.21,0.41,0.39,0.59,0.37,0.5,0.23,0.55,0.24,0.47,0.27,0.27,0.51,0.8,0.84,0.86,0.7,0.52,0.57,0.0,0.04,0.01,0.01,0.04,0.08,0.12,0.0,0.01,0.02,0.03,0.92,0.06,0.22,0.21,0.48,0.58,0.22,0.74,0.03,0.4,0.5,0.01,0.94,0.66,0.1,0.29,0.13,0.01,0.2,0.53,0.49,0.47,0.52,0.59,0.66,0.59,0.41,0.53,0.64,0.0,0.0,0.13,0.87,0.86,0.88,0.88,0.02,0.28,0.41,0.0,0.03
1101,6,0.03,0.64,0.02,0.84,0.57,0.03,0.35,0.34,0.24,0.45,0.04,1.0,1.0,0.77,0.21,0.87,0.44,0.09,0.48,0.96,1.0,1.0,0.37,0.03,0.53,0.77,0.0,0.02,0.12,0.13,0.86,0.1,0.65,0.25,0.64,0.09,0.8,0.04,0.35,0.09,0.06,0.56,0.94,0.94,0.96,0.88,0.38,0.47,0.0,0.03,0.03,0.22,0.25,0.3,0.37,0.23,0.24,0.26,0.29,0.68,0.17,0.18,0.23,0.69,0.65,0.82,0.97,0.04,0.02,0.5,0.0,0.98,0.98,0.0,0.38,0.4,0.0,0.21,0.65,0.66,0.76,0.98,1.0,1.0,1.0,0.39,0.43,0.42,0.0,0.0,0.46,0.56,0.9,0.8,0.77,0.04,0.16,0.37,0.0,0.04
1102,6,0.02,0.59,0.09,0.88,0.13,0.05,0.41,0.58,0.4,0.34,0.03,0.91,0.39,0.65,0.47,0.58,0.38,0.19,0.7,0.36,0.35,0.34,0.35,0.19,0.32,0.35,0.01,0.12,0.19,0.24,0.44,0.27,0.67,0.23,0.62,0.21,0.56,0.29,0.46,0.33,0.31,0.51,0.83,0.86,0.81,0.74,0.39,0.47,0.0,0.12,0.01,0.43,0.39,0.37,0.34,0.15,0.12,0.11,0.09,0.84,0.06,0.17,0.17,0.49,0.44,0.55,0.33,0.08,0.48,0.5,0.03,0.71,0.38,0.06,0.59,0.5,0.04,0.28,0.41,0.4,0.39,0.6,0.6,0.67,0.6,0.6,0.55,0.33,0.0,0.0,0.15,0.34,0.36,0.34,0.0,0.04,0.12,0.06,0.0,0.32
1103,6,0.0,0.37,0.33,0.73,0.02,0.01,0.53,0.5,0.45,0.65,0.02,1.0,0.05,0.04,0.06,0.34,0.83,1.0,0.74,0.08,0.1,0.1,0.15,0.27,0.02,0.2,0.02,0.71,0.44,0.58,0.13,0.9,0.1,0.34,0.77,0.53,0.22,0.59,0.59,0.6,0.63,0.39,0.22,0.27,0.0,0.22,0.2,0.27,0.01,0.43,0.0,0.08,0.06,0.09,0.08,0.01,0.01,0.01,0.01,0.92,0.03,0.19,0.16,0.3,0.32,0.33,0.38,0.06,0.63,0.0,0.02,0.6,0.39,0.24,0.84,0.0,0.33,0.22,0.02,0.01,0.01,0.06,0.11,0.11,0.11,0.74,0.46,0.75,0.01,0.0,0.06,0.84,0.63,0.75,0.73,0.0,0.42,0.12,0.0,0.19
1104,6,0.06,0.65,0.05,0.78,0.09,0.35,0.45,0.45,0.26,0.37,0.08,1.0,0.32,0.42,0.17,0.3,0.52,0.57,0.59,0.28,0.22,0.21,0.27,0.24,0.25,0.29,0.06,0.32,0.3,0.5,0.09,0.61,0.3,0.26,0.18,0.5,0.22,0.52,0.27,0.52,0.54,0.66,0.69,0.66,0.66,0.63,0.08,0.08,0.02,0.2,0.02,0.29,0.37,0.4,0.39,0.14,0.15,0.15,0.13,0.78,0.14,0.49,0.51,0.71,0.66,0.76,0.67,0.37,0.37,0.5,0.04,0.83,0.7,0.17,0.29,0.88,0.25,0.2,0.24,0.24,0.23,0.44,0.42,0.48,0.44,0.85,0.75,0.36,0.0,0.0,0.19,0.56,0.3,0.4,0.76,0.14,0.09,0.01,0.0,0.16
1105,6,0.01,0.24,0.03,0.97,0.02,0.01,0.37,0.46,0.31,0.64,0.0,0.0,0.1,0.24,0.06,0.42,0.67,0.66,0.62,0.15,0.17,0.16,0.22,0.17,0.7,0.15,0.03,0.62,0.38,0.47,0.16,0.47,0.3,0.39,0.39,0.54,0.25,0.64,0.48,0.7,0.71,0.41,0.4,0.48,0.44,0.51,0.33,0.32,0.01,0.22,0.0,0.0,0.1,0.08,0.07,0.0,0.01,0.01,0.01,0.95,0.02,0.19,0.14,0.26,0.37,0.23,0.37,0.06,0.58,0.0,0.03,0.72,0.33,0.22,0.7,0.0,0.33,0.13,0.05,0.04,0.04,0.13,0.15,0.16,0.14,0.61,0.16,0.37,0.01,0.0,0.05,0.96,0.63,0.86,0.89,0.01,0.49,0.04,0.0,0.09
1106,6,0.04,0.53,0.23,0.66,0.32,0.22,0.49,0.63,0.44,0.21,0.0,0.0,0.3,0.71,0.42,0.54,0.24,0.21,0.81,0.28,0.28,0.31,0.27,0.14,0.18,0.3,0.03,0.28,0.1,0.14,0.38,0.32,0.66,0.09,0.38,0.22,0.54,0.4,0.36,0.46,0.45,0.49,0.73,0.75,0.78,0.68,0.54,0.49,0.01,0.13,0.02,0.21,0.3,0.27,0.34,0.11,0.13,0.11,0.12,0.78,0.06,0.21,0.21,0.49,0.45,0.54,0.29,0.17,0.47,0.5,0.07,0.6,0.33,0.04,0.39,0.79,0.28,0.06,0.17,0.15,0.14,0.27,0.28,0.3,0.28,0.4,0.41,0.08,0.0,0.0,0.21,0.09,0.13,0.06,0.0,0.41,0.02,0.15,0.0,0.05
1107,6,0.0,0.49,0.07,0.83,0.09,0.33,0.41,0.48,0.29,0.27,0.02,0.98,0.33,0.71,0.78,0.51,0.33,0.22,0.96,0.33,0.27,0.26,0.33,0.26,0.29,0.3,0.01,0.29,0.29,0.33,0.23,0.33,0.63,0.2,0.3,0.3,0.37,0.42,0.25,0.45,0.45,0.47,0.71,0.7,0.79,0.53,0.62,0.76,0.0,0.09,0.0,0.11,0.11,0.14,0.35,0.03,0.03,0.03,0.08,0.74,0.08,0.17,0.19,0.53,0.53,0.51,0.62,0.21,0.33,0.5,0.01,0.73,0.61,0.0,0.55,0.77,0.34,0.47,0.11,0.12,0.12,0.23,0.25,0.25,0.25,0.57,0.38,0.33,0.0,0.0,0.12,0.48,0.45,0.27,0.62,0.06,0.04,0.01,0.0,0.11
1108,6,0.14,0.41,0.53,0.56,0.08,0.03,0.53,0.59,0.45,0.29,0.15,1.0,0.19,0.57,0.37,0.37,0.34,0.38,0.29,0.25,0.27,0.35,0.14,0.08,0.25,0.39,0.18,0.58,0.42,0.42,0.44,0.58,0.41,0.11,0.57,0.25,0.53,0.52,0.57,0.53,0.54,0.51,0.49,0.51,0.54,0.44,0.46,0.4,0.11,0.51,0.02,0.59,0.7,0.73,0.73,0.11,0.11,0.11,0.1,0.63,0.09,0.28,0.23,0.4,0.51,0.33,0.46,0.21,0.57,0.0,0.21,0.58,0.42,0.42,0.57,0.67,0.37,0.39,0.09,0.12,0.14,0.15,0.16,0.18,0.17,0.37,0.25,0.42,0.03,0.0,0.07,0.83,0.51,0.67,0.79,0.12,0.19,0.12,1.0,0.36
1109,6,0.0,0.56,0.03,0.95,0.07,0.02,0.29,0.39,0.2,0.23,0.01,0.72,0.55,0.76,0.38,0.66,0.31,0.09,0.25,0.53,0.42,0.41,0.18,0.0,0.56,0.44,0.0,0.09,0.23,0.29,0.42,0.05,0.77,0.68,0.3,0.38,0.46,0.22,0.24,0.26,0.25,0.6,0.86,0.88,0.84,0.89,0.48,0.51,0.0,0.13,0.0,0.09,0.17,0.33,0.28,0.01,0.02,0.04,0.03,0.93,0.04,0.21,0.23,0.6,0.7,0.37,0.69,0.04,0.35,0.5,0.0,0.91,0.63,0.0,0.24,0.81,0.02,0.24,0.41,0.4,0.38,0.46,0.47,0.51,0.54,0.34,0.67,0.18,0.0,0.0,0.06,0.87,0.67,0.76,0.77,0.04,0.06,0.06,0.0,0.09
1110,6,0.01,0.57,0.09,0.91,0.03,0.02,0.83,0.76,0.79,0.52,0.0,0.0,0.15,0.37,0.63,0.42,0.62,0.35,0.48,0.2,0.21,0.19,0.58,0.08,0.24,0.09,0.02,0.46,0.45,0.49,0.34,0.33,0.26,0.34,0.78,0.47,0.46,0.31,0.54,0.34,0.34,0.31,0.63,0.66,0.76,0.5,0.46,0.57,0.0,0.1,0.0,1.0,1.0,1.0,1.0,0.11,0.09,0.07,0.06,0.95,0.03,0.07,0.08,0.33,0.36,0.32,0.52,0.07,0.48,0.5,0.02,0.77,0.51,0.16,0.28,0.69,0.47,0.2,0.09,0.09,0.08,0.1,0.12,0.13,0.15,0.62,0.39,0.5,0.0,0.0,0.03,0.55,0.31,0.38,0.29,0.04,0.09,0.03,0.0,0.03
1111,6,0.05,0.5,0.03,0.95,0.12,0.02,0.41,0.36,0.22,0.35,0.06,0.95,0.59,0.65,0.19,0.72,0.39,0.12,0.45,0.6,0.6,0.58,0.46,0.06,0.67,0.76,0.01,0.08,0.11,0.17,0.58,0.21,0.61,0.4,0.62,0.24,0.68,0.3,0.27,0.3,0.31,0.53,0.85,0.88,0.84,0.82,0.52,0.54,0.01,0.08,0.01,0.07,0.17,0.19,0.22,0.02,0.04,0.04,0.04,0.9,0.02,0.18,0.19,0.54,0.59,0.23,0.84,0.03,0.32,0.5,0.04,0.81,0.78,0.19,0.3,0.65,0.1,0.24,0.2,0.24,0.29,0.32,0.32,0.42,0.35,0.37,0.32,0.36,0.0,0.0,0.11,0.7,0.52,0.73,0.65,0.08,0.12,0.07,0.0,0.05
1112,6,0.01,0.45,0.04,0.92,0.16,0.01,0.4,0.3,0.18,0.44,0.02,1.0,0.63,0.65,0.3,0.86,0.41,0.06,0.61,0.66,0.6,0.59,0.34,0.27,0.52,0.28,0.0,0.05,0.04,0.07,0.9,0.1,0.61,0.2,0.98,0.03,0.95,0.24,0.24,0.42,0.36,0.41,0.78,0.82,0.91,0.63,0.6,0.63,0.0,0.06,0.0,0.28,0.28,0.38,0.35,0.09,0.08,0.1,0.08,0.92,0.03,0.09,0.11,0.46,0.47,0.28,0.85,0.02,0.16,0.5,0.01,0.91,0.81,0.05,0.37,0.5,0.01,0.12,0.26,0.27,0.27,0.31,0.33,0.39,0.34,0.39,0.29,0.18,0.01,0.0,0.14,0.59,0.68,0.78,0.71,0.01,0.22,0.11,0.0,0.05
1113,6,0.02,0.47,0.0,0.97,0.05,0.07,0.4,0.44,0.27,0.44,0.04,1.0,0.46,0.63,0.21,0.69,0.53,0.12,0.67,0.44,0.37,0.36,0.28,0.0,0.39,0.36,0.01,0.08,0.17,0.25,0.29,0.18,0.54,0.54,0.47,0.36,0.43,0.26,0.32,0.29,0.29,0.5,0.83,0.82,0.84,0.71,0.47,0.59,0.0,0.03,0.01,0.04,0.08,0.11,0.13,0.01,0.02,0.03,0.03,0.85,0.05,0.2,0.21,0.52,0.59,0.21,0.84,0.07,0.33,0.5,0.01,0.96,0.77,0.05,0.36,0.48,0.03,0.05,0.16,0.14,0.13,0.37,0.35,0.39,0.39,0.23,0.04,0.29,0.0,0.0,0.13,0.68,0.86,0.88,0.76,0.02,0.29,0.22,0.0,0.13
1114,6,0.02,0.43,0.02,0.96,0.1,0.04,0.29,0.29,0.19,0.44,0.04,1.0,1.0,0.67,0.35,0.93,0.4,0.07,0.43,1.0,1.0,1.0,1.0,0.42,0.54,0.83,0.01,0.07,0.06,0.09,1.0,0.14,0.61,0.28,0.58,0.03,0.98,0.32,0.34,0.4,0.38,0.37,0.85,0.86,0.94,0.68,0.27,0.28,0.0,0.02,0.02,0.47,0.48,0.51,0.52,0.4,0.36,0.35,0.32,0.83,0.05,0.12,0.13,0.46,0.46,0.35,0.84,0.02,0.17,1.0,0.03,0.78,0.82,0.05,0.57,0.35,0.02,0.16,1.0,1.0,1.0,0.79,1.0,1.0,1.0,0.4,0.5,0.54,0.01,0.0,0.36,0.19,0.68,0.61,0.34,0.06,0.1,0.98,0.32,0.05
1115,6,0.06,0.43,0.09,0.83,0.12,0.16,0.4,0.68,0.4,0.1,0.07,0.98,0.4,0.91,0.26,0.38,0.13,0.07,0.09,0.4,0.35,0.34,0.35,0.26,0.34,0.34,0.02,0.15,0.18,0.25,0.41,0.19,0.88,0.47,0.23,0.31,0.45,0.57,0.38,0.59,0.6,0.49,0.74,0.76,0.85,0.73,0.74,0.72,0.01,0.14,0.01,0.31,0.32,0.52,0.65,0.1,0.09,0.14,0.16,0.83,0.15,0.2,0.19,0.46,0.59,0.36,0.45,0.22,0.5,0.5,0.11,0.57,0.4,0.01,0.29,0.9,0.26,0.03,0.18,0.17,0.15,0.38,0.35,0.38,0.36,0.34,0.57,0.43,0.0,0.0,0.14,0.48,0.21,0.2,0.47,0.1,0.11,0.01,0.0,0.12
1116,6,0.01,0.35,0.19,0.76,0.03,0.04,0.41,0.44,0.28,0.61,0.0,0.0,0.11,0.26,0.51,0.37,0.62,0.48,0.51,0.13,0.18,0.19,0.16,0.15,0.73,0.13,0.03,0.61,0.47,0.59,0.28,0.64,0.27,0.36,0.61,0.5,0.37,0.62,0.25,0.59,0.63,0.39,0.5,0.51,0.58,0.47,0.51,0.53,0.01,0.22,0.0,0.35,0.3,0.32,0.4,0.03,0.02,0.02,0.03,0.96,0.02,0.17,0.15,0.34,0.3,0.43,0.57,0.11,0.56,0.0,0.05,0.37,0.6,0.53,0.87,0.38,0.82,0.05,0.03,0.03,0.05,0.09,0.13,0.12,0.14,0.52,0.43,0.35,0.01,0.0,0.03,0.74,0.52,0.71,0.81,0.04,0.09,0.0,0.0,0.47
1117,6,0.02,0.47,0.18,0.8,0.15,0.05,0.43,0.47,0.29,0.29,0.02,0.6,0.43,0.73,0.22,0.38,0.34,0.11,0.32,0.42,0.37,0.37,0.33,0.22,0.31,0.48,0.01,0.11,0.21,0.39,0.22,0.25,0.71,0.07,0.24,0.28,0.34,0.53,0.42,0.58,0.58,0.55,0.68,0.68,0.78,0.67,0.64,0.66,0.01,0.18,0.01,0.18,0.24,0.26,0.34,0.05,0.06,0.05,0.06,0.87,0.07,0.25,0.24,0.51,0.51,0.43,0.85,0.1,0.5,0.5,0.05,0.61,0.84,0.3,0.61,0.73,0.09,0.09,0.24,0.24,0.25,0.48,0.49,0.56,0.5,0.49,0.56,0.79,0.0,0.0,0.11,0.64,0.66,0.79,0.82,0.19,0.03,0.1,0.0,0.17
1118,6,0.01,0.44,0.05,0.92,0.06,0.1,0.4,0.51,0.32,0.33,0.03,1.0,0.41,0.72,0.16,0.54,0.4,0.12,0.54,0.39,0.33,0.3,0.56,0.14,0.44,0.48,0.01,0.1,0.19,0.29,0.2,0.22,0.61,0.63,0.24,0.5,0.28,0.45,0.36,0.36,0.41,0.52,0.77,0.77,0.82,0.7,0.43,0.45,0.0,0.11,0.0,0.2,0.17,0.23,0.29,0.05,0.04,0.04,0.05,0.89,0.05,0.22,0.21,0.49,0.66,0.2,0.68,0.09,0.43,0.5,0.01,0.93,0.57,0.04,0.32,0.52,0.08,0.0,0.13,0.11,0.09,0.42,0.41,0.4,0.35,0.02,0.16,0.26,0.0,0.0,0.1,0.69,0.65,0.83,0.69,0.02,0.17,0.24,0.0,0.17
1119,6,0.04,0.44,1.0,0.1,0.0,0.0,0.43,0.45,0.3,0.58,0.05,0.99,0.08,0.27,0.21,0.14,0.75,0.63,0.57,0.11,0.11,0.21,0.16,0.08,0.17,0.22,0.09,0.79,0.58,0.75,0.09,0.72,0.17,0.36,0.38,0.62,0.18,0.7,0.47,0.67,0.71,0.56,0.19,0.14,0.24,0.13,0.56,0.44,0.08,0.87,0.0,0.14,0.1,0.08,0.22,0.0,0.0,0.0,0.0,0.95,0.01,0.4,0.36,0.47,0.46,0.5,0.49,0.23,0.55,0.5,0.06,0.65,0.5,0.43,0.56,0.4,0.43,0.57,0.05,0.04,0.05,0.02,0.05,0.09,0.1,0.59,0.49,0.6,0.0,0.05,0.0,0.96,0.74,0.95,0.89,0.11,0.07,0.13,0.0,1.0
1120,6,0.26,0.56,0.07,0.55,1.0,0.25,0.35,0.5,0.28,0.18,0.27,1.0,0.65,0.83,0.29,0.55,0.19,0.26,0.33,0.61,0.51,0.53,0.42,0.34,0.44,0.52,0.07,0.1,0.15,0.21,0.48,0.22,0.74,0.63,0.25,0.3,0.55,0.46,0.42,0.48,0.48,0.57,0.75,0.74,0.83,0.71,0.54,0.57,0.05,0.15,0.23,0.34,0.42,0.53,0.58,0.48,0.52,0.6,0.59,0.54,0.24,0.32,0.32,0.6,0.64,0.52,0.59,0.32,0.41,0.5,0.12,0.88,0.57,0.05,0.1,0.71,0.04,0.11,0.71,0.71,0.74,0.77,0.74,0.88,0.75,0.53,0.74,0.18,0.04,0.03,0.6,0.48,0.42,0.49,0.64,0.22,0.19,0.26,0.37,0.2
1121,6,0.03,0.38,0.04,0.93,0.14,0.03,0.25,0.44,0.24,0.41,0.05,0.98,0.62,0.73,0.36,0.73,0.42,0.18,0.45,0.62,0.59,0.57,0.43,0.11,0.56,0.46,0.01,0.07,0.09,0.14,0.69,0.27,0.71,0.3,0.64,0.14,0.71,0.26,0.49,0.32,0.3,0.43,0.81,0.81,0.93,0.83,0.59,0.66,0.0,0.07,0.01,0.36,0.36,0.36,0.37,0.17,0.15,0.13,0.13,0.88,0.06,0.17,0.15,0.4,0.52,0.2,0.68,0.04,0.42,0.5,0.03,0.81,0.6,0.04,0.25,0.31,0.02,0.14,0.52,0.48,0.48,0.61,0.72,0.83,0.75,0.34,0.49,0.44,0.0,0.0,0.2,0.71,0.71,0.69,0.7,0.04,0.17,0.4,0.0,0.08
1122,6,0.11,0.36,0.07,0.81,0.2,0.04,0.69,0.77,0.69,0.24,0.12,0.93,0.22,0.7,0.57,0.47,0.25,0.14,0.32,0.32,0.29,0.3,0.24,0.19,0.19,0.32,0.1,0.39,0.14,0.2,0.62,0.37,0.54,0.17,0.78,0.24,0.59,0.45,0.66,0.54,0.51,0.39,0.64,0.67,0.68,0.6,0.53,0.62,0.01,0.11,0.02,0.78,0.81,0.8,0.77,0.24,0.22,0.19,0.17,0.9,0.05,0.13,0.1,0.31,0.43,0.24,0.44,0.11,0.56,0.0,0.2,0.56,0.39,0.29,0.52,0.71,0.29,0.11,0.11,0.12,0.13,0.21,0.21,0.23,0.21,0.64,0.33,0.28,0.02,0.0,0.12,0.58,0.29,0.35,0.59,0.52,0.04,0.07,0.93,0.09
1123,6,0.0,0.14,0.23,0.81,0.04,0.02,0.23,0.77,0.37,0.15,0.02,1.0,0.33,0.82,0.48,0.41,0.15,0.08,0.09,0.38,0.4,0.41,0.31,0.0,0.35,0.3,0.0,0.12,0.09,0.12,0.76,0.15,0.93,0.15,0.59,0.13,0.67,0.56,0.5,0.59,0.6,0.31,0.65,0.67,0.79,0.39,0.81,0.84,0.0,0.18,0.0,0.37,0.44,0.43,0.44,0.03,0.03,0.03,0.03,0.96,0.0,0.05,0.04,0.16,0.49,0.07,0.29,0.06,0.72,0.0,0.03,0.66,0.18,0.03,0.14,0.9,0.07,0.21,0.16,0.14,0.12,0.38,0.35,0.38,0.37,0.22,0.35,0.75,0.0,0.0,0.03,0.71,0.17,0.0,0.53,0.03,0.09,0.03,0.0,0.1
1124,6,0.01,0.39,0.13,0.76,0.45,0.07,0.25,0.35,0.18,0.49,0.0,0.0,0.83,0.68,0.34,0.92,0.42,0.11,0.46,0.91,1.0,1.0,0.4,0.0,0.53,0.91,0.01,0.14,0.11,0.06,1.0,0.18,0.52,0.16,1.0,0.01,1.0,0.19,0.37,0.34,0.28,0.32,0.79,0.84,0.88,0.77,0.48,0.39,0.0,0.12,0.02,0.72,0.74,0.69,0.64,1.0,0.93,0.8,0.67,0.65,0.16,0.12,0.13,0.41,0.42,0.41,0.6,0.08,0.29,0.5,0.02,0.74,0.6,0.0,0.38,0.4,0.03,0.2,0.81,0.96,1.0,0.43,0.52,0.69,0.45,0.41,0.42,0.47,0.0,0.0,0.61,0.2,0.54,0.38,0.17,0.05,0.07,0.43,0.0,0.03
