,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop
1889,10,0.01,0.62,0.12,0.62,0.01,0.61,0.66,0.58,0.44,0.38,0.0,0.0,0.2,0.49,1.0,0.36,0.5,0.38,0.14,0.2,0.2,0.25,0.14,0.18,0.6,0.24,0.02,0.51,0.59,0.62,0.2,0.43,0.41,0.04,0.5,0.48,0.3,0.37,0.35,0.34,0.37,0.67,0.72,0.67,0.71,0.72,0.44,0.4,0.0,0.12,0.0,0.11,0.17,0.19,0.23,0.02,0.03,0.03,0.04,0.5,0.25,0.45,0.44,0.62,0.59,0.64,0.65,0.4,0.47,0.5,0.03,0.49,0.67,0.3,0.65,0.56,0.76,0.39,0.04,0.05,0.07,0.11,0.15,0.17,0.15,0.58,0.35,0.4,0.0,0.0,0.09,0.86,0.54,0.71,0.9,0.03,0.12,0.02,0.0,0.1
1890,10,0.0,0.43,0.0,0.97,0.05,0.02,0.42,0.47,0.29,0.45,0.0,0.0,0.21,0.54,0.26,0.44,0.52,0.25,0.37,0.24,0.24,0.23,0.31,0.14,0.19,0.38,0.01,0.23,0.32,0.4,0.18,0.18,0.52,0.41,0.17,0.67,0.27,0.51,0.22,0.59,0.58,0.44,0.68,0.69,0.74,0.6,0.59,0.69,0.0,0.07,0.0,0.22,0.33,0.53,0.5,0.02,0.02,0.03,0.03,0.96,0.05,0.23,0.22,0.45,0.46,0.45,0.6,0.15,0.42,0.5,0.01,0.82,0.6,0.32,0.57,0.73,0.54,0.05,0.09,0.08,0.09,0.21,0.2,0.19,0.23,0.44,0.41,0.28,0.0,0.0,0.03,0.39,0.39,0.53,0.36,0.04,0.06,0.02,0.0,0.05
1891,10,0.21,0.39,0.06,0.8,0.25,0.2,0.63,0.81,0.67,0.18,0.22,1.0,0.33,0.78,0.3,0.49,0.19,0.15,0.29,0.39,0.36,0.37,0.28,0.14,0.23,0.38,0.17,0.35,0.11,0.15,0.6,0.3,0.68,0.35,0.48,0.24,0.57,0.46,0.81,0.54,0.52,0.46,0.6,0.64,0.68,0.61,0.49,0.54,0.05,0.22,0.07,0.59,0.69,0.72,0.7,0.3,0.31,0.29,0.26,0.78,0.1,0.26,0.19,0.38,0.51,0.3,0.45,0.21,0.59,0.0,0.31,0.6,0.4,0.05,0.24,0.77,0.24,0.13,0.21,0.2,0.2,0.4,0.38,0.44,0.38,0.67,0.46,0.28,0.03,0.0,0.21,0.21,0.25,0.44,0.17,0.11,0.3,0.08,0.48,0.23
1892,10,0.12,0.3,0.02,0.88,0.4,0.02,0.28,0.54,0.34,0.55,0.13,1.0,0.4,0.53,0.12,0.5,0.55,0.33,0.6,0.45,0.42,0.42,0.33,0.21,0.26,0.39,0.05,0.17,0.19,0.28,0.37,0.44,0.57,0.21,0.49,0.25,0.47,0.38,0.65,0.35,0.38,0.45,0.61,0.65,0.76,0.63,0.44,0.47,0.03,0.17,0.06,0.41,0.45,0.53,0.51,0.32,0.31,0.33,0.29,0.79,0.19,0.28,0.21,0.31,0.49,0.2,0.44,0.1,0.71,0.0,0.11,0.8,0.36,0.11,0.49,0.1,0.07,0.17,0.42,0.4,0.37,0.47,0.58,0.65,0.57,0.49,0.44,0.57,0.04,0.01,0.33,0.79,0.65,0.63,0.75,0.05,0.42,1.0,0.0,0.15
1893,10,0.03,0.35,0.1,0.91,0.02,0.0,0.38,0.44,0.28,0.56,0.04,1.0,0.17,0.3,0.16,0.4,0.67,0.6,0.8,0.19,0.18,0.18,0.13,0.1,0.43,0.35,0.04,0.44,0.29,0.54,0.11,0.57,0.28,0.68,0.3,0.64,0.18,0.6,0.35,0.56,0.6,0.42,0.47,0.51,0.38,0.49,0.24,0.33,0.02,0.35,0.0,0.11,0.08,0.07,0.11,0.01,0.01,0.01,0.01,0.94,0.03,0.19,0.17,0.38,0.4,0.38,0.58,0.06,0.48,0.5,0.03,0.79,0.57,0.26,0.54,0.21,0.3,0.28,0.06,0.05,0.05,0.12,0.16,0.16,0.18,0.51,0.18,0.42,0.0,0.0,0.04,0.83,0.68,0.91,0.89,0.02,0.3,0.11,0.0,0.3
1894,10,0.03,0.46,0.04,0.95,0.05,0.06,0.36,0.49,0.28,0.39,0.05,1.0,0.47,0.66,0.08,0.55,0.44,0.15,0.57,0.48,0.4,0.38,0.42,0.15,0.24,0.44,0.01,0.1,0.32,0.37,0.26,0.3,0.66,0.69,0.33,0.5,0.37,0.37,0.39,0.37,0.38,0.54,0.77,0.78,0.84,0.71,0.55,0.61,0.01,0.13,0.02,0.31,0.31,0.32,0.33,0.2,0.17,0.16,0.15,0.74,0.14,0.2,0.19,0.51,0.58,0.35,0.66,0.08,0.5,0.5,0.03,0.81,0.61,0.06,0.56,0.5,0.05,0.0,0.38,0.35,0.32,0.39,0.43,0.48,0.48,0.35,0.65,0.6,0.01,0.0,0.26,0.72,0.61,0.72,0.75,0.05,0.16,0.04,0.0,0.03
1895,10,0.01,0.53,0.05,0.96,0.02,0.0,0.41,0.34,0.23,0.54,0.02,0.74,0.35,0.45,0.59,0.53,0.59,0.24,0.8,0.33,0.31,0.28,0.34,0.09,1.0,0.2,0.01,0.22,0.28,0.44,0.2,0.32,0.36,0.57,0.4,0.52,0.43,0.37,0.24,0.31,0.35,0.42,0.77,0.74,0.69,0.56,0.66,0.63,0.0,0.09,0.0,0.09,0.07,0.16,0.14,0.01,0.0,0.01,0.01,0.97,0.03,0.14,0.17,0.51,0.49,0.47,0.82,0.05,0.33,0.5,0.01,0.92,0.82,0.17,0.51,0.38,0.14,0.78,0.11,0.12,0.13,0.09,0.15,0.17,0.18,0.37,0.18,0.28,0.0,0.0,0.02,0.84,0.74,0.89,0.88,0.1,0.03,0.01,0.0,0.19
1896,10,0.01,0.41,0.01,0.99,0.02,0.02,0.33,0.39,0.25,0.55,0.03,1.0,0.48,0.52,0.24,0.63,0.63,0.14,0.62,0.48,0.47,0.45,0.14,0.47,0.24,0.55,0.0,0.07,0.21,0.31,0.31,0.25,0.51,0.19,0.48,0.23,0.43,0.33,0.4,0.38,0.37,0.45,0.74,0.74,0.87,0.57,0.36,0.44,0.0,0.07,0.0,0.03,0.11,0.12,0.12,0.01,0.02,0.02,0.02,0.92,0.04,0.17,0.16,0.44,0.44,0.38,0.75,0.05,0.42,0.5,0.05,0.47,0.74,0.02,0.67,0.48,0.04,0.2,0.4,0.38,0.38,0.67,0.64,0.73,0.71,0.72,0.69,1.0,0.01,0.0,0.09,0.83,0.8,0.77,0.9,0.01,0.43,0.1,0.0,0.04
1897,10,0.04,0.53,0.01,0.95,0.19,0.02,0.38,0.45,0.29,0.29,0.05,1.0,0.7,0.8,0.32,0.7,0.34,0.16,0.48,0.67,0.57,0.56,0.55,0.09,0.48,0.42,0.01,0.05,0.08,0.14,0.61,0.31,0.73,0.63,0.45,0.18,0.71,0.23,0.42,0.3,0.27,0.54,0.83,0.84,0.86,0.75,0.5,0.68,0.0,0.05,0.01,0.25,0.29,0.36,0.41,0.11,0.11,0.12,0.12,0.87,0.05,0.2,0.22,0.58,0.6,0.35,0.85,0.04,0.33,0.5,0.02,0.91,0.81,0.19,0.51,0.54,0.01,0.03,0.49,0.45,0.43,0.62,0.66,0.78,0.63,0.34,0.39,0.37,0.0,0.0,0.17,0.75,0.78,0.83,0.75,0.06,0.12,0.07,0.0,0.15
1898,10,0.0,0.42,0.02,0.95,0.05,0.05,0.39,0.48,0.28,0.45,0.0,0.0,0.3,0.61,0.44,0.48,0.54,0.2,0.38,0.32,0.32,0.32,0.26,0.19,0.16,0.39,0.01,0.22,0.28,0.4,0.28,0.17,0.58,0.92,0.25,0.69,0.32,0.47,0.29,0.55,0.54,0.48,0.66,0.69,0.63,0.66,0.52,0.58,0.01,0.21,0.0,0.27,0.61,0.5,0.58,0.04,0.08,0.06,0.06,0.93,0.06,0.26,0.24,0.43,0.48,0.34,0.61,0.12,0.5,0.5,0.01,0.75,0.58,0.05,0.32,0.35,0.45,0.29,0.09,0.09,0.11,0.2,0.22,0.22,0.26,0.37,0.19,0.33,0.01,0.0,0.06,0.71,0.54,0.77,0.77,0.03,0.1,0.02,0.0,0.01
1899,10,0.0,1.0,0.0,0.98,0.05,0.04,0.73,0.51,0.28,0.08,0.02,1.0,0.53,0.87,0.96,0.48,0.19,0.13,0.31,0.46,0.19,0.18,0.0,0.24,0.25,0.22,0.0,0.07,0.05,0.13,0.36,0.15,0.7,0.32,0.39,0.32,0.46,0.06,0.34,0.09,0.08,1.0,0.99,0.98,0.96,0.94,0.27,0.36,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.96,0.05,1.0,1.0,1.0,1.0,1.0,0.94,0.22,0.08,1.0,0.0,0.96,0.93,0.55,0.78,0.83,0.04,0.24,0.22,0.2,0.2,0.24,0.3,0.44,0.4,0.22,0.58,0.37,0.0,0.0,0.03,0.79,0.54,0.84,0.78,0.06,0.05,0.07,0.0,0.08
1900,10,0.02,0.55,0.27,0.78,0.04,0.01,0.5,0.48,0.3,0.28,0.03,1.0,0.34,0.65,0.26,0.41,0.41,0.26,0.67,0.34,0.25,0.27,0.18,0.49,0.18,0.33,0.02,0.29,0.29,0.43,0.29,0.31,0.58,0.38,0.28,0.39,0.35,0.36,0.28,0.42,0.41,0.55,0.71,0.67,0.82,0.53,0.56,0.66,0.01,0.18,0.0,0.09,0.11,0.09,0.07,0.01,0.01,0.01,0.01,0.98,0.01,0.24,0.26,0.6,0.55,0.68,0.72,0.12,0.18,0.5,0.02,0.82,0.75,0.17,0.52,0.67,0.29,0.53,0.12,0.11,0.11,0.11,0.21,0.27,0.27,0.33,0.2,0.32,0.0,0.0,0.04,0.65,0.53,0.49,0.52,0.05,0.09,0.01,0.0,0.5
1901,10,0.01,0.47,0.03,0.88,0.01,0.03,0.46,0.45,0.24,0.34,0.02,1.0,0.28,0.58,0.5,0.38,0.42,0.26,0.44,0.3,0.25,0.25,0.17,0.14,0.1,0.18,0.01,0.21,0.25,0.43,0.22,0.32,0.55,0.54,0.31,0.47,0.37,0.53,0.21,0.68,0.64,0.49,0.67,0.66,0.82,0.66,0.47,0.63,0.0,0.07,0.0,0.25,0.19,0.15,0.13,0.01,0.01,0.0,0.0,0.98,0.01,0.15,0.16,0.5,0.49,0.48,0.66,0.1,0.41,0.5,0.03,0.58,0.66,0.36,0.83,0.67,0.32,0.19,0.09,0.09,0.09,0.13,0.17,0.21,0.19,0.26,0.32,0.35,0.01,0.0,0.01,0.71,0.49,0.66,0.76,0.05,0.07,0.01,0.0,0.16
1902,10,0.0,0.65,0.03,0.72,0.16,0.53,0.45,0.49,0.26,0.23,0.0,0.0,0.41,0.71,0.92,0.35,0.27,0.18,0.41,0.37,0.3,0.32,0.18,0.62,0.44,0.32,0.01,0.16,0.38,0.39,0.28,0.54,0.57,0.26,0.42,0.43,0.33,0.43,0.33,0.45,0.45,0.65,0.7,0.72,0.86,0.51,0.43,0.53,0.0,0.17,0.01,0.19,0.33,0.42,0.43,0.18,0.27,0.32,0.29,0.53,0.47,0.4,0.43,0.71,0.65,0.77,0.57,0.45,0.34,0.5,0.01,0.85,0.6,0.0,0.09,0.73,0.15,0.2,0.34,0.34,0.32,0.44,0.44,0.51,0.43,0.44,0.61,0.17,0.0,0.0,0.4,0.56,0.54,0.64,0.79,0.01,0.23,0.01,0.0,0.16
1903,10,0.04,0.28,0.07,0.84,0.27,0.07,0.37,0.67,0.42,0.18,0.06,1.0,0.34,0.78,0.04,0.44,0.2,0.26,0.35,0.35,0.37,0.37,0.32,0.2,0.34,0.52,0.03,0.22,0.12,0.21,0.33,0.23,0.77,0.7,0.17,0.42,0.39,0.85,0.53,0.84,0.87,0.37,0.45,0.51,0.56,0.5,0.45,0.54,0.02,0.24,0.01,0.27,0.28,0.34,0.43,0.09,0.09,0.09,0.11,0.9,0.07,0.17,0.13,0.31,0.4,0.31,0.2,0.21,0.77,0.0,0.06,0.72,0.19,0.06,0.04,0.81,0.19,0.22,0.24,0.24,0.24,0.43,0.41,0.45,0.4,0.32,0.37,0.24,0.0,0.16,0.14,0.42,0.2,0.44,0.33,0.05,0.17,0.26,0.0,0.22
1904,10,0.05,0.35,0.05,0.9,0.15,0.08,0.4,0.53,0.31,0.11,0.07,1.0,0.51,0.91,0.29,0.52,0.11,0.05,0.21,0.58,0.51,0.49,0.43,0.35,0.49,0.48,0.01,0.08,0.05,0.09,0.55,0.17,0.86,0.34,0.25,0.16,0.56,0.58,0.33,0.62,0.63,0.45,0.77,0.81,0.83,0.72,0.6,0.65,0.01,0.09,0.01,0.46,0.41,0.46,0.52,0.13,0.1,0.11,0.11,0.88,0.05,0.12,0.11,0.39,0.6,0.18,0.55,0.09,0.48,0.5,0.07,0.74,0.45,0.01,0.1,0.88,0.1,0.0,0.23,0.21,0.23,0.36,0.33,0.38,0.33,0.22,0.46,0.22,0.0,0.0,0.12,0.43,0.31,0.41,0.47,0.03,0.37,0.0,0.0,0.08
1905,10,0.06,0.08,0.05,0.94,0.05,0.1,0.03,0.14,0.08,1.0,0.07,1.0,0.25,0.0,0.11,0.66,1.0,0.14,0.77,0.26,0.44,0.43,0.37,0.1,0.26,0.45,0.02,0.14,0.24,0.41,0.21,0.35,0.01,0.19,0.29,0.19,0.38,0.31,0.12,0.28,0.3,0.0,0.66,0.66,0.83,0.52,0.51,0.59,0.0,0.04,0.04,0.14,0.17,0.18,0.21,0.13,0.14,0.14,0.15,0.74,0.11,0.0,0.01,0.08,0.04,0.25,0.72,0.07,0.94,0.0,0.17,0.48,0.76,0.03,0.39,0.81,0.05,0.09,0.17,0.15,0.15,0.6,0.53,0.56,0.55,0.66,0.58,0.32,0.0,0.0,0.4,0.0,0.46,0.54,0.35,0.03,0.33,0.04,0.0,0.14
1906,10,0.01,0.37,0.03,0.62,1.0,0.21,0.25,0.46,0.26,0.46,0.02,1.0,0.4,0.61,0.22,0.5,0.44,0.12,0.34,0.45,0.44,0.45,0.33,0.0,0.38,0.46,0.01,0.19,0.36,0.37,0.42,0.32,0.54,0.41,0.28,0.37,0.47,0.34,0.49,0.3,0.32,0.48,0.79,0.8,0.86,0.67,0.22,0.15,0.0,0.07,0.04,0.67,0.73,0.69,0.67,1.0,1.0,1.0,1.0,0.17,0.69,0.21,0.19,0.41,0.57,0.36,0.26,0.31,0.72,0.0,0.01,0.84,0.22,0.03,0.51,0.38,0.05,0.0,0.56,0.55,0.52,0.61,0.64,0.81,0.64,0.56,0.68,0.64,0.0,0.0,1.0,0.34,0.61,0.51,0.34,0.0,1.0,0.93,0.0,0.05
1907,10,0.42,0.3,0.58,0.53,0.04,0.01,0.38,0.47,0.3,0.54,0.43,1.0,0.14,0.35,0.25,0.35,0.61,0.56,0.52,0.18,0.22,0.27,0.18,0.13,0.17,0.31,0.54,0.6,0.44,0.57,0.26,0.54,0.34,0.36,0.53,0.48,0.36,0.78,0.55,0.74,0.79,0.42,0.21,0.22,0.29,0.24,0.51,0.54,0.45,0.71,0.03,0.64,0.63,0.65,0.62,0.07,0.06,0.05,0.05,0.96,0.03,0.25,0.19,0.29,0.35,0.27,0.46,0.15,0.69,0.0,0.58,0.64,0.45,1.0,0.6,0.17,0.47,0.33,0.05,0.05,0.07,0.1,0.15,0.16,0.14,0.49,0.23,0.39,0.47,0.08,0.04,0.83,0.62,0.87,0.8,0.18,0.36,0.48,0.05,0.41
1908,10,0.04,0.35,0.02,0.96,0.06,0.01,0.44,0.58,0.44,0.42,0.05,1.0,0.22,0.52,0.28,0.47,0.46,0.45,0.44,0.27,0.28,0.27,0.26,0.23,0.3,0.28,0.04,0.39,0.2,0.27,0.39,0.35,0.5,0.14,0.69,0.26,0.49,0.6,0.55,0.7,0.69,0.34,0.46,0.52,0.57,0.59,0.61,0.58,0.02,0.24,0.01,0.25,0.27,0.24,0.25,0.06,0.06,0.05,0.04,0.91,0.03,0.13,0.11,0.29,0.38,0.27,0.39,0.06,0.61,0.0,0.05,0.73,0.36,0.1,0.24,0.04,0.23,0.36,0.16,0.15,0.15,0.25,0.3,0.33,0.27,0.5,0.3,0.57,0.03,0.0,0.1,0.72,0.38,0.57,0.59,0.1,0.08,0.09,0.0,0.09
1909,10,0.0,0.58,0.02,0.96,0.04,0.09,0.42,0.53,0.3,0.34,0.02,1.0,0.33,0.58,0.17,0.22,0.48,0.34,0.38,0.34,0.24,0.23,0.19,0.27,0.2,0.39,0.01,0.24,0.36,0.64,0.06,0.76,0.43,0.3,0.29,0.62,0.17,0.45,0.51,0.51,0.5,0.66,0.55,0.57,0.55,0.63,0.58,0.5,0.01,0.36,0.0,0.03,0.11,0.11,0.21,0.01,0.03,0.02,0.04,0.89,0.09,0.41,0.38,0.6,0.68,0.48,0.54,0.22,0.63,0.0,0.02,0.61,0.5,0.64,0.75,0.27,0.21,0.36,0.27,0.26,0.24,0.4,0.48,0.54,0.51,0.69,0.8,1.0,0.07,0.0,0.11,0.69,0.61,0.65,0.79,0.0,0.86,0.61,0.0,0.26
1910,10,0.2,0.94,0.28,0.34,0.41,0.95,0.51,0.64,0.43,0.19,0.21,1.0,0.34,0.67,0.18,0.25,0.29,0.63,0.29,0.31,0.19,0.23,0.27,0.2,0.25,0.25,0.22,0.49,0.75,0.71,0.2,0.6,0.47,0.61,0.26,0.73,0.27,0.44,0.65,0.54,0.51,1.0,0.57,0.49,0.61,0.53,0.31,0.22,0.15,0.58,0.28,0.49,0.56,0.61,0.67,1.0,1.0,1.0,1.0,0.13,1.0,1.0,1.0,0.98,0.9,1.0,0.44,1.0,0.62,0.0,0.11,0.8,0.48,0.32,0.21,0.5,0.34,0.25,0.33,0.32,0.33,0.5,0.49,0.57,0.49,0.82,0.8,0.21,0.12,0.01,0.94,0.43,0.34,0.67,0.66,0.06,0.48,0.18,0.42,0.67
1911,10,0.02,0.4,0.14,0.88,0.05,0.02,0.3,0.29,0.14,0.56,0.04,1.0,0.49,0.49,0.29,0.78,0.61,0.12,0.57,0.52,0.52,0.53,0.21,0.21,0.18,0.75,0.01,0.09,0.12,0.16,0.77,0.19,0.52,0.32,0.71,0.13,0.81,0.24,0.27,0.32,0.3,0.44,0.8,0.82,0.92,0.72,0.66,0.59,0.0,0.08,0.0,0.8,0.79,0.68,0.62,0.12,0.11,0.08,0.07,0.96,0.02,0.17,0.17,0.41,0.44,0.16,0.88,0.03,0.4,0.5,0.02,0.83,0.84,0.1,0.51,0.1,0.05,0.09,0.22,0.21,0.26,0.34,0.4,0.57,0.42,0.52,0.33,0.35,0.0,0.0,0.06,0.68,0.79,0.73,0.77,0.01,0.33,0.12,0.0,0.05
1912,10,0.0,0.37,0.11,0.9,0.04,0.0,0.52,0.54,0.44,0.48,0.0,0.0,0.23,0.45,0.51,0.45,0.56,0.52,0.58,0.28,0.24,0.24,0.23,0.06,0.16,0.31,0.01,0.39,0.29,0.38,0.27,0.41,0.47,0.44,0.51,0.61,0.39,0.5,0.43,0.59,0.58,0.4,0.53,0.59,0.66,0.61,0.58,0.68,0.0,0.15,0.0,0.37,0.44,0.44,0.48,0.03,0.03,0.03,0.03,0.97,0.01,0.1,0.09,0.33,0.42,0.27,0.48,0.06,0.55,0.0,0.01,0.84,0.44,0.11,0.45,0.42,0.51,0.39,0.1,0.09,0.09,0.1,0.18,0.19,0.17,0.4,0.13,0.4,0.01,0.0,0.03,0.86,0.51,0.65,0.78,0.01,0.19,0.03,0.0,0.17
1913,10,0.03,0.45,0.06,0.82,0.25,0.15,0.4,0.52,0.29,0.19,0.0,0.0,0.45,0.79,0.18,0.54,0.19,0.21,0.55,0.44,0.38,0.38,0.29,0.17,0.35,0.32,0.02,0.18,0.12,0.21,0.43,0.27,0.72,0.15,0.38,0.16,0.7,0.62,0.33,0.54,0.6,0.52,0.7,0.71,0.67,0.54,0.57,0.57,0.01,0.13,0.01,0.45,0.5,0.48,0.52,0.23,0.22,0.19,0.19,0.84,0.08,0.28,0.27,0.5,0.48,0.52,0.5,0.2,0.4,0.5,0.05,0.68,0.52,0.04,0.18,0.77,0.23,0.06,0.2,0.18,0.17,0.42,0.4,0.43,0.41,0.34,0.34,0.39,0.0,0.0,0.21,0.4,0.24,0.32,0.37,0.06,0.11,0.02,0.0,0.29
1914,10,0.0,0.1,0.06,0.93,0.03,0.04,0.12,0.2,0.12,1.0,0.02,1.0,0.16,0.0,0.27,0.6,1.0,0.2,0.89,0.21,0.3,0.29,0.17,0.22,0.2,0.4,0.01,0.26,0.3,0.48,0.23,0.35,0.13,0.24,0.39,0.42,0.3,0.74,0.25,0.61,0.69,0.1,0.4,0.42,0.54,0.52,0.86,0.86,0.0,0.07,0.01,0.11,0.14,0.18,0.19,0.07,0.08,0.1,0.09,0.81,0.12,0.04,0.04,0.1,0.07,0.19,0.64,0.07,0.88,0.0,0.06,0.26,0.66,0.04,0.33,0.44,0.23,0.06,0.09,0.07,0.07,0.28,0.27,0.27,0.29,0.7,0.54,0.29,0.0,0.0,0.28,0.1,0.55,0.61,0.45,0.01,0.35,0.08,0.0,0.54
1915,10,0.01,0.65,0.1,0.89,0.11,0.02,0.4,0.39,0.3,0.45,0.02,1.0,0.65,0.7,0.1,0.78,0.58,0.17,0.7,0.58,0.49,0.48,0.35,0.28,0.28,0.65,0.0,0.05,0.17,0.23,0.45,0.22,0.53,0.43,0.4,0.19,0.57,0.11,0.4,0.14,0.13,0.6,0.91,0.86,0.93,0.82,0.44,0.53,0.0,0.05,0.0,0.02,0.16,0.17,0.29,0.01,0.04,0.04,0.06,0.86,0.06,0.29,0.33,0.71,0.67,0.61,0.99,0.04,0.05,0.5,0.0,0.94,0.99,0.21,0.5,0.48,0.03,0.0,0.36,0.36,0.33,0.42,0.54,0.7,0.62,0.74,0.36,0.26,0.0,0.0,0.12,0.35,0.96,0.83,0.79,0.02,0.16,0.17,0.0,0.1
1916,10,0.02,1.0,0.01,0.48,0.32,1.0,0.66,0.75,0.55,0.14,0.03,1.0,0.25,0.75,0.13,0.1,0.28,0.75,0.24,0.2,0.1,0.11,0.09,0.21,0.24,0.26,0.04,0.56,1.0,1.0,0.03,0.79,0.41,0.98,0.06,1.0,0.05,0.33,0.74,0.41,0.38,1.0,0.57,0.45,0.58,0.55,0.26,0.11,0.04,0.78,0.06,0.36,0.44,0.52,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27,1.0,0.74,0.0,0.0,0.96,0.37,0.41,0.51,0.44,0.43,0.86,0.41,0.41,0.37,0.46,0.51,0.57,0.49,0.74,0.37,0.18,0.0,0.19,1.0,0.41,0.59,0.84,0.74,0.01,0.6,0.27,0.0,0.63
1917,10,0.0,0.37,0.11,0.9,0.04,0.02,0.56,0.71,0.57,0.43,0.0,0.0,0.32,0.52,0.06,0.51,0.5,0.2,0.37,0.38,0.31,0.31,0.22,0.22,0.37,0.27,0.01,0.21,0.32,0.42,0.34,0.19,0.55,0.31,0.45,0.35,0.42,0.6,0.55,0.66,0.66,0.35,0.46,0.53,0.68,0.36,0.68,0.67,0.0,0.2,0.0,0.58,0.43,0.38,0.41,0.07,0.04,0.03,0.03,0.95,0.02,0.11,0.1,0.29,0.41,0.26,0.33,0.06,0.55,0.5,0.01,0.8,0.3,0.03,0.31,0.73,0.14,0.0,0.24,0.2,0.2,0.31,0.34,0.37,0.35,0.45,0.58,0.21,0.01,0.0,0.04,0.68,0.3,0.46,0.64,0.01,0.2,0.04,0.0,0.2
1918,10,0.01,0.43,0.12,0.74,0.02,0.27,0.55,0.51,0.41,0.58,0.0,0.0,0.1,0.28,0.74,0.33,0.72,0.56,0.38,0.13,0.14,0.15,0.14,0.11,0.09,0.18,0.04,0.63,0.56,0.62,0.23,0.64,0.23,0.46,0.49,0.59,0.27,0.54,0.41,0.56,0.57,0.45,0.55,0.49,0.48,0.56,0.37,0.34,0.01,0.2,0.0,0.2,0.36,0.41,0.46,0.05,0.08,0.08,0.08,0.79,0.13,0.25,0.22,0.38,0.36,0.43,0.55,0.22,0.6,0.0,0.06,0.41,0.57,0.26,0.72,0.33,0.76,0.26,0.02,0.02,0.04,0.09,0.14,0.14,0.14,0.58,0.42,0.51,0.0,0.0,0.1,0.84,0.49,0.61,0.83,0.03,0.13,0.03,0.0,0.29
1919,10,0.01,0.52,0.29,0.68,0.04,0.26,0.34,0.47,0.27,0.42,0.02,1.0,0.35,0.49,0.0,0.41,0.53,0.33,0.59,0.37,0.29,0.31,0.25,0.36,0.22,0.33,0.01,0.3,0.44,0.51,0.24,0.46,0.42,0.53,0.33,0.43,0.32,0.43,0.57,0.48,0.47,0.55,0.51,0.52,0.67,0.41,0.51,0.49,0.02,0.59,0.01,0.2,0.39,0.4,0.41,0.1,0.17,0.16,0.15,0.72,0.17,0.32,0.29,0.5,0.54,0.46,0.52,0.19,0.5,0.5,0.02,0.76,0.51,0.34,0.62,0.08,0.42,0.0,0.31,0.28,0.25,0.3,0.39,0.45,0.38,0.53,0.68,0.72,0.03,0.0,0.2,0.81,0.61,0.66,0.8,0.01,0.23,0.23,0.0,0.27
1920,10,0.01,0.78,0.05,0.48,0.06,1.0,0.56,0.6,0.38,0.17,0.02,1.0,0.2,0.68,0.24,0.16,0.34,0.43,0.23,0.17,0.11,0.14,0.07,0.24,0.15,0.23,0.03,0.57,0.98,0.93,0.04,0.54,0.47,0.3,0.07,0.66,0.07,0.56,0.42,0.64,0.62,0.91,0.63,0.61,0.62,0.63,0.17,0.08,0.01,0.17,0.02,0.24,0.36,0.42,0.64,0.38,0.5,0.53,0.74,0.02,0.95,0.84,0.83,0.85,0.78,0.91,0.42,1.0,0.67,0.0,0.03,0.56,0.47,0.34,0.76,0.56,0.88,0.26,0.05,0.04,0.03,0.2,0.2,0.21,0.17,0.34,0.42,0.43,0.0,0.0,0.67,0.62,0.47,0.82,0.82,0.01,0.39,0.07,0.0,0.13
